split,stem,class_id,class_name,area_pixels,area_ratio,bbox_x,bbox_y,bbox_w,bbox_h,bbox_area,bbox_area_ratio
train,00003613,51,lemon,11556,0.17633056640625,0,17,80,193,15440,0.235595703125
train,00003613,51,lemon,575,0.0087738037109375,234,76,22,64,1408,0.021484375
train,00003614,36,french beans,6193,0.031499226888020836,41,160,148,79,11692,0.059468587239583336
train,00003614,36,french beans,6034,0.030690511067708332,372,190,135,62,8370,0.042572021484375
train,00003614,52,lettuce,2374,0.012074788411458334,213,1,105,48,5040,0.025634765625
train,00003614,52,lettuce,3051,0.0155181884765625,129,19,81,84,6804,0.03460693359375
train,00003614,77,rape,6159,0.0313262939453125,345,19,98,117,11466,0.058319091796875
train,00003614,77,rape,1166,0.005930582682291667,82,71,45,85,3825,0.0194549560546875
train,00003614,82,sauce,12629,0.06423441569010417,205,186,126,128,16128,0.08203125
train,00003614,96,tomato,5320,0.027058919270833332,324,212,95,104,9880,0.050252278645833336
train,00003614,96,tomato,5708,0.029032389322916668,105,218,112,117,13104,0.066650390625
train,00003614,102,wonton dumplings,43541,0.22146097819010416,101,6,357,222,79254,0.403106689453125
train,00003615,10,bread,915518,0.18169192640857593,251,76,2081,937,1949897,0.38697277631712645
train,00003615,30,egg,1003396,0.19913202382766854,525,496,1622,1172,1900984,0.37726559721587155
train,00003615,83,sausage,9440,0.0018734440888076005,1011,714,144,141,20304,0.004029492455418381
train,00003615,83,sausage,33473,0.006642986650917035,1556,999,203,262,53186,0.010555190392724687
train,00003615,83,sausage,10023,0.0019891451379362903,1044,1044,163,114,18582,0.003687747675659198
train,00003615,83,sausage,40059,0.007950031435756745,533,1082,336,244,81984,0.0162703856119494
train,00003615,83,sausage,15715,0.0031187684169079917,1818,1084,159,205,32595,0.006468740474013108
train,00003615,83,sausage,36948,0.007332628410303308,858,1361,251,211,52961,0.010510537329167301
train,00003616,21,chicken duck,30028,0.16474280196629212,41,126,352,136,47872,0.26264044943820225
train,00003616,23,cilantro mint,8725,0.047868021418539325,142,81,146,120,17520,0.09612008426966293
train,00003616,45,ice cream,13735,0.07535441537921349,322,59,166,126,20916,0.11475158005617977
train,00003616,77,rape,13334,0.0731544066011236,169,10,188,134,25192,0.13821102528089887
train,00003616,82,sauce,10140,0.05563114466292135,69,234,321,90,28890,0.15849938553370788
train,00003617,11,broccoli,7530,0.114898681640625,114,60,95,125,11875,0.1811981201171875
train,00003617,15,carrot,437,0.0066680908203125,78,44,27,27,729,0.0111236572265625
train,00003617,15,carrot,200,0.0030517578125,111,101,22,18,396,0.00604248046875
train,00003617,45,ice cream,6875,0.1049041748046875,57,147,132,82,10824,0.1651611328125
train,00003617,74,potato,793,0.0121002197265625,72,114,44,33,1452,0.02215576171875
train,00003617,92,steak,5508,0.08404541015625,46,48,105,88,9240,0.1409912109375
train,00003618,21,chicken duck,132030,0.5316929768041238,0,6,433,449,194417,0.7829292847938144
train,00003618,25,corn,33311,0.1341454574742268,209,0,303,188,56964,0.22939755154639174
train,00003618,61,orange,26386,0.10625805412371134,343,177,169,273,46137,0.18579655283505156
train,00003619,13,cake,20737,0.2007065427797135,3,14,236,123,29028,0.28095238095238095
train,00003619,13,cake,10508,0.10170344560588462,186,99,155,106,16430,0.15902051877661633
train,00003619,78,raspberry,1513,0.014643825009678669,93,25,51,45,2295,0.02221254355400697
train,00003619,78,raspberry,3490,0.033778552071235,292,161,71,63,4473,0.043292682926829265
train,00003620,3,asparagus,922764,0.11548593089196463,1816,0,1088,1696,1845248,0.23093681917211328
train,00003620,60,onion,296247,0.03707595936658977,986,469,899,692,622108,0.07785817554145841
train,00003620,60,onion,23524,0.0029440800012815586,1330,1212,156,204,31824,0.003982843137254902
train,00003620,60,onion,20251,0.0025344568995899013,1053,1289,235,210,49350,0.006176260332564398
train,00003620,86,shiitake,61618,0.007711627338844034,1038,292,356,255,90780,0.011361315359477124
train,00003620,86,shiitake,1683778,0.21072849585095477,641,1182,2212,1266,2800392,0.3504751778162245
train,00003620,92,steak,898264,0.1124197023580674,624,273,1550,1301,2016550,0.2523756387767525
train,00003621,9,blueberry,3024,0.014078212290502793,123,232,77,66,5082,0.023659217877094973
train,00003621,9,blueberry,2054,0.009562383612662942,195,268,50,61,3050,0.014199255121042831
train,00003621,9,blueberry,886,0.004124767225325884,312,283,34,35,1190,0.005540037243947859
train,00003621,9,blueberry,1175,0.005470204841713222,262,285,40,36,1440,0.0067039106145251395
train,00003621,10,bread,36580,0.17029795158286778,154,77,267,213,56871,0.26476256983240226
train,00003621,23,cilantro mint,6530,0.030400372439478584,25,150,150,93,13950,0.06494413407821228
train,00003621,45,ice cream,9848,0.04584729981378026,219,62,125,107,13375,0.062267225325884544
train,00003622,10,bread,21642,0.13547926682692307,230,12,225,141,31725,0.19859900841346154
train,00003622,25,corn,21244,0.13298778044871795,35,50,223,170,37910,0.2373172075320513
train,00003622,92,steak,29192,0.18274238782051283,150,139,315,137,43155,0.27015099158653844
train,00003623,60,onion,55935,0.20716666666666667,241,59,301,297,89397,0.3311
train,00003623,83,sausage,51452,0.19056296296296296,0,52,319,251,80069,0.29655185185185184
train,00003624,10,bread,101400,0.528125,41,0,470,375,176250,0.91796875
train,00003624,96,tomato,11077,0.057692708333333335,188,143,135,122,16470,0.08578125
train,00003625,10,bread,16699,0.07821399130695443,0,0,134,197,26398,0.12364171163069544
train,00003625,60,onion,1491,0.00698347571942446,111,0,76,40,3040,0.014238609112709832
train,00003625,60,onion,6952,0.032561450839328536,188,0,206,83,17098,0.0800828087529976
train,00003625,60,onion,1026,0.004805530575539568,437,2,36,114,4104,0.019222122302158272
train,00003625,60,onion,1164,0.005451888489208633,398,133,101,22,2222,0.010407299160671462
train,00003625,68,pepper,9851,0.0461396507793765,136,0,228,131,29868,0.1398943345323741
train,00003625,68,pepper,940,0.004402727817745804,429,0,41,61,2501,0.011714066247002398
train,00003625,90,soy,43715,0.20475026229016788,0,117,213,300,63900,0.29929181654676257
train,00003625,90,soy,11613,0.05439242356115108,361,169,89,239,21271,0.09962811001199041
train,00003625,92,steak,62113,0.29092194994004794,134,85,255,332,84660,0.3965265287769784
train,00003625,96,tomato,994,0.004655650479616307,207,0,78,24,1872,0.00876798561151079
train,00003625,96,tomato,13946,0.06531961930455636,321,0,156,138,21528,0.1008318345323741
train,00003625,96,tomato,1673,0.00783591876498801,216,21,103,52,5356,0.025086181055155875
train,00003626,21,chicken duck,2111735,0.2642882495114059,1080,60,1338,2200,2943600,0.3683979719338716
train,00003626,25,corn,1310762,0.1640447283897219,0,855,1238,1589,1967182,0.2461971257048571
train,00003626,80,rice,1224372,0.15323283112264513,0,0,1746,1175,2051550,0.25675596525374855
train,00003627,9,blueberry,2179,0.019396474986647677,249,29,65,72,4680,0.04165924870927541
train,00003627,9,blueberry,1535,0.013663877514687556,176,63,49,45,2205,0.019627915257254762
train,00003627,9,blueberry,1121,0.009978636282713192,133,97,38,43,1634,0.014545130852768382
train,00003627,9,blueberry,2340,0.020829624354637706,231,96,57,52,2964,0.02638419084920776
train,00003627,45,ice cream,602,0.0053587324194409825,177,49,53,21,1113,0.009907423891757165
train,00003627,45,ice cream,29344,0.26120705002670463,97,67,263,198,52074,0.46353925583051453
train,00003627,78,raspberry,3138,0.027933060352501336,197,22,75,72,5400,0.04806836389531779
train,00003627,78,raspberry,1770,0.01575574149902083,130,55,54,41,2214,0.01970802919708029
train,00003627,78,raspberry,3071,0.027336656578244616,289,65,55,85,4675,0.0416147409649279
train,00003627,78,raspberry,2505,0.02229837991810575,161,100,59,54,3186,0.028360334698237493
train,00003628,3,asparagus,59127,0.145652736208107,97,51,318,406,129108,0.31804308465432507
train,00003628,21,chicken duck,59496,0.1465617263422385,250,20,373,355,132415,0.3261895084309451
train,00003628,56,milkshake,16838,0.04147852541600463,524,7,136,156,21216,0.05226323763071352
train,00003628,69,pie,8263,0.020354974196011774,405,8,129,116,14964,0.036862136496323396
train,00003628,69,pie,44265,0.1090418652773159,566,70,268,261,69948,0.1723090566456047
train,00003628,80,rice,1542,0.0037985441377526514,469,86,65,57,3705,0.009126852159775338
train,00003628,80,rice,2017,0.0049686533890058995,344,92,82,91,7462,0.018381800490214192
train,00003628,80,rice,10011,0.02466097624062373,292,152,136,236,32096,0.07906489795415635
train,00003628,80,rice,2893,0.007126581187106628,439,185,103,135,13905,0.034253408713002996
train,00003629,15,carrot,25370,0.15932727090032153,1,56,220,230,50600,0.3177753215434084
train,00003629,21,chicken duck,42891,0.26936168609324757,166,70,341,213,72633,0.45614574959807075
train,00003629,42,green beans,5989,0.0376117865755627,13,42,200,93,18600,0.11681069131832797
train,00003629,42,green beans,6628,0.041624799035369774,2,96,143,115,16445,0.10327697950160772
train,00003629,80,rice,28460,0.17873291800643087,98,0,341,150,51150,0.32122940112540194
train,00003630,38,fried meat,11988,0.06097412109375,253,141,134,138,18492,0.09405517578125
train,00003630,74,potato,25999,0.13223775227864584,79,64,167,216,36072,0.1834716796875
train,00003630,77,rape,11890,0.060475667317708336,231,35,151,114,17214,0.087554931640625
train,00003630,82,sauce,10568,0.053751627604166664,199,126,169,183,30927,0.1573028564453125
train,00003630,82,sauce,1180,0.006001790364583333,307,132,73,32,2336,0.011881510416666666
train,00003630,82,sauce,829,0.004216512044270833,358,186,37,60,2220,0.01129150390625
train,00003631,8,biscuit,64609,0.40380625,0,99,400,276,110400,0.69
train,00003631,9,blueberry,128,0.0008,0,170,20,17,340,0.002125
train,00003631,9,blueberry,2586,0.0161625,325,282,68,59,4012,0.025075
train,00003631,9,blueberry,4749,0.02968125,35,309,109,68,7412,0.046325
train,00003631,45,ice cream,12398,0.0774875,144,105,133,144,19152,0.1197
train,00003631,46,juice,16503,0.10314375,278,0,122,150,18300,0.114375
train,00003631,93,strawberry,2869,0.01793125,0,122,87,53,4611,0.02881875
train,00003631,93,strawberry,1441,0.00900625,315,137,77,55,4235,0.02646875
train,00003632,21,chicken duck,50162,0.27290433495821725,58,0,389,209,81301,0.44231480675487467
train,00003632,25,corn,37792,0.2056058495821727,0,125,258,206,53148,0.28914954735376047
train,00003632,25,corn,189,0.0010282468662952647,213,334,17,15,255,0.0013873172005571032
train,00003632,74,potato,43058,0.2342553098885794,236,91,276,229,63204,0.3438588091922006
train,00003633,13,cake,13848,0.05055490654205608,91,245,549,118,64782,0.23649970794392525
train,00003633,20,cherry,2688,0.009813084112149532,0,21,58,86,4988,0.018209696261682243
train,00003633,20,cherry,42664,0.1557535046728972,157,61,422,147,62034,0.22646758177570092
train,00003633,45,ice cream,1214,0.0044319509345794395,335,60,94,26,2444,0.008922313084112149
train,00003633,45,ice cream,82948,0.3028183411214953,90,64,550,272,149600,0.5461448598130841
train,00003634,10,bread,31843,0.15318561422413793,200,125,243,203,49329,0.2373046875
train,00003634,57,noodles,6699,0.0322265625,0,226,188,90,16920,0.08139624384236453
train,00003634,57,noodles,26787,0.12886295412561577,0,259,368,144,52992,0.25492610837438423
train,00003634,87,shrimp,2276,0.010949045566502462,28,219,132,43,5676,0.027305264778325122
train,00003634,87,shrimp,8297,0.03991398552955665,0,237,218,109,23762,0.11431072967980295
train,00003634,87,shrimp,1281,0.0061624461206896556,16,276,95,28,2660,0.012796336206896552
train,00003634,87,shrimp,6387,0.030725638854679802,256,287,130,89,11570,0.05565925184729064
train,00003634,87,shrimp,841,0.004045758928571429,130,381,67,22,1474,0.007090902093596059
train,00003635,10,bread,50452,0.18361137799516697,81,58,531,160,84960,0.3091973098087169
train,00003635,10,bread,30435,0.11076294872914665,84,249,509,141,71769,0.26119093370600055
train,00003635,60,onion,801,0.0029151017556118437,388,158,68,26,1768,0.006434331964945993
train,00003635,60,onion,2526,0.009192942615075552,126,195,226,46,10396,0.03783445424636795
train,00003635,62,other ingredients,2987,0.010870672838967014,382,179,149,35,5215,0.018979095699769993
train,00003635,62,other ingredients,2718,0.009891693597694122,176,219,154,36,5544,0.020176434623111188
train,00003635,62,other ingredients,3622,0.013181646140856552,386,225,167,44,7348,0.026741782397298162
train,00003635,62,other ingredients,1890,0.006878329985151542,241,271,65,52,3380,0.012300928756514397
train,00003635,62,other ingredients,2115,0.007697178792907678,154,283,74,42,3108,0.011311031531138091
train,00003635,92,steak,1962,0.007140361603633505,386,163,161,30,4830,0.017577954406498383
train,00003635,92,steak,28245,0.1027928203336536,107,187,485,137,66445,0.24181515125047312
train,00003635,92,steak,1187,0.004319882376917926,405,314,56,40,2240,0.008152094797216642
train,00003636,21,chicken duck,2834740,0.2957408575873512,970,0,2119,2284,4839796,0.5049229980837155
train,00003636,25,corn,1387756,0.1447808792206665,69,0,866,2322,2010852,0.20978682170542637
train,00003637,13,cake,3807,0.0193634033203125,423,17,89,51,4539,0.0230865478515625
train,00003637,13,cake,22757,0.11574808756510417,132,168,251,111,27861,0.1417083740234375
train,00003637,24,coffee,936,0.0047607421875,251,35,91,15,1365,0.0069427490234375
train,00003638,10,bread,6870,0.034942626953125,8,44,132,92,12144,0.061767578125
train,00003638,10,bread,33371,0.16973368326822916,108,91,384,165,63360,0.322265625
train,00003638,30,egg,10855,0.055211385091145836,78,59,185,91,16835,0.08562723795572917
train,00003638,30,egg,38033,0.19344584147135416,74,192,409,183,74847,0.3806915283203125
train,00003638,83,sausage,1386,0.007049560546875,422,194,69,52,3588,0.01824951171875
train,00003638,83,sausage,8126,0.041330973307291664,309,274,133,103,13699,0.06967671712239583
train,00003639,10,bread,6198,0.094573974609375,123,12,111,76,8436,0.12872314453125
train,00003639,10,bread,323,0.0049285888671875,180,121,28,21,588,0.00897216796875
train,00003639,11,broccoli,7087,0.1081390380859375,3,38,112,113,12656,0.193115234375
train,00003639,30,egg,1965,0.0299835205078125,122,76,83,51,4233,0.0645904541015625
train,00003639,37,french fries,19226,0.293365478515625,0,112,256,113,28928,0.44140625
train,00003639,52,lettuce,5370,0.081939697265625,85,34,171,120,20520,0.3131103515625
train,00003640,36,french beans,4067,0.03633520950594121,140,72,174,75,13050,0.11659072634682391
train,00003640,36,french beans,1,8.93415527561869e-06,142,106,1,1,1,8.93415527561869e-06
train,00003640,51,lemon,2573,0.02298758152416689,214,0,93,37,3441,0.030742428303403912
train,00003640,51,lemon,2223,0.01986062717770035,78,64,65,52,3380,0.030197444831591175
train,00003640,57,noodles,12628,0.11282051282051282,63,104,255,93,23715,0.21187349236129724
train,00003640,87,shrimp,909,0.00812114714553739,142,91,57,26,1482,0.0132404181184669
train,00003640,87,shrimp,2022,0.01806486196730099,79,99,51,61,3111,0.027794157062449747
train,00003640,87,shrimp,2318,0.020709371928884123,144,123,59,55,3245,0.02899133386938265
train,00003641,10,bread,18330,0.09250847868217055,72,74,134,189,25326,0.12781613372093023
train,00003641,25,corn,21976,0.11090923772609819,167,167,191,166,31706,0.16001493863049096
train,00003641,73,pork,18939,0.09558200096899225,181,44,237,132,31284,0.15788517441860464
train,00003641,74,potato,20835,0.10515079941860465,317,131,187,170,31790,0.16043887273901808
train,00003642,11,broccoli,3424,0.05224609375,38,19,120,62,7440,0.113525390625
train,00003642,11,broccoli,2355,0.0359344482421875,106,156,125,38,4750,0.072479248046875
train,00003642,39,garlic,1946,0.029693603515625,19,58,69,47,3243,0.0494842529296875
train,00003642,39,garlic,2072,0.0316162109375,0,124,66,39,2574,0.039276123046875
train,00003642,39,garlic,2573,0.0392608642578125,150,129,90,51,4590,0.070037841796875
train,00003642,39,garlic,3478,0.053070068359375,101,167,86,68,5848,0.0892333984375
train,00003642,57,noodles,15951,0.2433929443359375,0,36,238,149,35462,0.541107177734375
train,00003642,68,pepper,1449,0.0221099853515625,36,160,80,42,3360,0.05126953125
train,00003642,73,pork,2276,0.03472900390625,6,16,66,54,3564,0.05438232421875
train,00003642,73,pork,1519,0.0231781005859375,184,38,68,67,4556,0.06951904296875
train,00003642,96,tomato,700,0.01068115234375,0,60,35,32,1120,0.01708984375
