class_id_a,class_a,class_id_b,class_b,texture_similarity,texture_distance
10,bread,20,cherry,-0.7000221100657624,1.7000221100657624
17,cauliflower,50,lamb,-0.7000960205712379,1.7000960205712379
39,garlic,56,milkshake,-0.7002739539784009,1.7002739539784009
61,orange,77,rape,-0.700413624444538,1.700413624444538
11,broccoli,52,lettuce,-0.7005858661960958,1.7005858661960958
54,melon,78,raspberry,-0.7014552381419632,1.7014552381419632
31,egg tart,75,pudding,-0.7020964533718117,1.7020964533718117
34,fig,88,snow peas,-0.7025526530756641,1.702552653075664
24,coffee,50,lamb,-0.7026330864192298,1.7026330864192298
44,hanamaki baozi,60,onion,-0.7030931883479432,1.7030931883479432
9,blueberry,38,fried meat,-0.7033387866882859,1.7033387866882859
42,green beans,101,wine,-0.7036245262140572,1.7036245262140572
65,peach,93,strawberry,-0.703756640363953,1.703756640363953
6,banana,10,bread,-0.7042199407067624,1.7042199407067624
55,milk,77,rape,-0.7048187081609716,1.7048187081609716
45,ice cream,58,okra,-0.7048936158539627,1.7048936158539627
10,bread,41,grape,-0.7054570348174078,1.7054570348174078
71,pizza,75,pudding,-0.7059933312568054,1.7059933312568054
22,chocolate,80,rice,-0.7061424929247675,1.7061424929247675
29,dried cranberries,32,eggplant,-0.7061923880442125,1.7061923880442125
50,lamb,95,tofu,-0.7063735578049377,1.7063735578049377
21,chicken duck,96,tomato,-0.7067189303499655,1.7067189303499655
15,carrot,85,shellfish,-0.706809141770609,1.706809141770609
49,kiwi,63,oyster mushroom,-0.7069473341940613,1.7069473341940613
2,apricot,42,green beans,-0.7069496492050686,1.7069496492050686
8,biscuit,54,melon,-0.7073260052388304,1.7073260052388304
76,pumpkin,93,strawberry,-0.7074766888959201,1.70747668889592
56,milkshake,58,okra,-0.7078339917833092,1.7078339917833092
53,mango,92,steak,-0.7078616138950202,1.7078616138950202
32,eggplant,76,pumpkin,-0.7085399055726957,1.7085399055726957
63,oyster mushroom,97,walnut,-0.7086451203035478,1.7086451203035478
55,milk,71,pizza,-0.7088396707622775,1.7088396707622775
11,broccoli,59,olives,-0.7095279820263611,1.7095279820263611
14,candy,69,pie,-0.7108315530275946,1.7108315530275946
68,pepper,87,shrimp,-0.710851405730756,1.710851405730756
17,cauliflower,81,salad,-0.7123109107189567,1.7123109107189567
0,almond,48,king oyster mushroom,-0.7123254058129396,1.7123254058129396
86,shiitake,89,soup,-0.712748585161882,1.712748585161882
34,fig,83,sausage,-0.7129569767952655,1.7129569767952655
14,candy,48,king oyster mushroom,-0.7131234436482736,1.7131234436482736
8,biscuit,24,coffee,-0.7131719887893408,1.7131719887893408
91,spring onion,102,wonton dumplings,-0.7132024651574849,1.7132024651574849
6,banana,71,pizza,-0.7132958725658041,1.713295872565804
35,fish,96,tomato,-0.7138372683499279,1.713837268349928
30,egg,58,okra,-0.7141130791537667,1.7141130791537667
23,cilantro mint,43,hamburg,-0.7149446574545621,1.7149446574545621
12,cabbage,68,pepper,-0.7150319444557938,1.7150319444557938
87,shrimp,91,spring onion,-0.7152002558037074,1.7152002558037074
82,sauce,100,white radish,-0.7155822417566715,1.7155822417566715
11,broccoli,65,peach,-0.7160900472295721,1.7160900472295721
56,milkshake,62,other ingredients,-0.7161773708752153,1.7161773708752153
61,orange,79,red beans,-0.71651820838073,1.71651820838073
30,egg,49,kiwi,-0.7172138136495103,1.7172138136495103
12,cabbage,86,shiitake,-0.717264345804113,1.717264345804113
48,king oyster mushroom,68,pepper,-0.7174807456332257,1.7174807456332257
64,pasta,68,pepper,-0.7176256625484463,1.7176256625484463
63,oyster mushroom,99,white button mushroom,-0.7178736339088396,1.7178736339088396
45,ice cream,81,salad,-0.7179246243970829,1.717924624397083
3,asparagus,43,hamburg,-0.717927809922704,1.717927809922704
88,snow peas,90,soy,-0.7188520819953286,1.7188520819953286
54,melon,66,peanut,-0.7188975544853988,1.7188975544853988
14,candy,64,pasta,-0.7194096865640525,1.7194096865640525
9,blueberry,25,corn,-0.7194931110428611,1.719493111042861
23,cilantro mint,37,french fries,-0.7211314588773634,1.7211314588773634
11,broccoli,98,watermelon,-0.7214622982177414,1.7214622982177414
39,garlic,87,shrimp,-0.721672529271502,1.721672529271502
2,apricot,86,shiitake,-0.722050615431908,1.722050615431908
43,hamburg,97,walnut,-0.7222591474212137,1.7222591474212137
18,celery stick,35,fish,-0.7226103688696979,1.7226103688696979
54,melon,97,walnut,-0.7227721283759525,1.7227721283759525
71,pizza,98,watermelon,-0.7231386528493147,1.7231386528493147
19,cheese butter,34,fig,-0.7231728171421852,1.7231728171421852
62,other ingredients,70,pineapple,-0.723196922241278,1.723196922241278
19,cheese butter,32,eggplant,-0.723309659794301,1.723309659794301
56,milkshake,66,peanut,-0.723349575779392,1.723349575779392
50,lamb,68,pepper,-0.723357405128144,1.723357405128144
66,peanut,94,tea,-0.7237551363445507,1.7237551363445507
17,cauliflower,62,other ingredients,-0.7238765999901431,1.723876599990143
38,fried meat,70,pineapple,-0.724363576589057,1.724363576589057
30,egg,99,white button mushroom,-0.7247966555201328,1.7247966555201328
13,cake,68,pepper,-0.7249892651262311,1.724989265126231
38,fried meat,52,lettuce,-0.7257550985852137,1.7257550985852137
45,ice cream,69,pie,-0.7258142952182596,1.7258142952182596
7,bean sprouts,29,dried cranberries,-0.7258581755154268,1.7258581755154268
58,okra,96,tomato,-0.7270307482748015,1.7270307482748015
74,potato,85,shellfish,-0.7270502260620617,1.7270502260620617
43,hamburg,86,shiitake,-0.7271171044062568,1.7271171044062568
39,garlic,67,pear,-0.7274354137452099,1.72743541374521
18,celery stick,38,fried meat,-0.7276894772469071,1.7276894772469071
8,biscuit,55,milk,-0.727990296117691,1.727990296117691
41,grape,71,pizza,-0.7289224237520053,1.7289224237520053
13,cake,17,cauliflower,-0.729126105885435,1.729126105885435
21,chicken duck,45,ice cream,-0.7292831240079951,1.729283124007995
6,banana,77,rape,-0.7293019441720923,1.7293019441720923
65,peach,71,pizza,-0.7295409471935097,1.7295409471935097
66,peanut,75,pudding,-0.7300241045883631,1.730024104588363
32,eggplant,45,ice cream,-0.7303336246611902,1.7303336246611902
20,cherry,35,fish,-0.7303926264347234,1.7303926264347234
16,cashew,67,pear,-0.7305417360300392,1.7305417360300392
20,cherry,69,pie,-0.7306534554875026,1.7306534554875026
18,celery stick,21,chicken duck,-0.7316329079791977,1.7316329079791977
19,cheese butter,31,egg tart,-0.7320293231271378,1.7320293231271378
35,fish,45,ice cream,-0.7321394905046072,1.7321394905046072
8,biscuit,17,cauliflower,-0.7331248521519345,1.7331248521519345
74,potato,99,white button mushroom,-0.7334324344472809,1.733432434447281
0,almond,80,rice,-0.734189818416763,1.734189818416763
73,pork,94,tea,-0.7342508152972014,1.7342508152972014
44,hanamaki baozi,91,spring onion,-0.7347550855379219,1.734755085537922
73,pork,96,tomato,-0.7351617932385441,1.7351617932385441
26,crab,91,spring onion,-0.7352234681274967,1.7352234681274967
63,oyster mushroom,86,shiitake,-0.7354049795084598,1.7354049795084598
3,asparagus,40,ginger,-0.7355400601137756,1.7355400601137756
59,olives,67,pear,-0.7358450856749703,1.7358450856749703
46,juice,97,walnut,-0.7360617066110491,1.736061706611049
76,pumpkin,85,shellfish,-0.7366833842003149,1.7366833842003149
17,cauliflower,77,rape,-0.7368272055387919,1.7368272055387919
32,eggplant,94,tea,-0.7373468577778564,1.7373468577778564
38,fried meat,95,tofu,-0.7374291522529515,1.7374291522529515
28,date,88,snow peas,-0.7375191110902337,1.7375191110902337
39,garlic,80,rice,-0.7375455259058912,1.7375455259058912
23,cilantro mint,26,crab,-0.7378624211581086,1.7378624211581086
31,egg tart,65,peach,-0.7385755435962174,1.7385755435962174
25,corn,86,shiitake,-0.7389426842838904,1.7389426842838904
67,pear,99,white button mushroom,-0.7392053318587095,1.7392053318587095
20,cherry,25,corn,-0.7395237408368447,1.7395237408368447
22,chocolate,25,corn,-0.7400719276467875,1.7400719276467875
10,bread,22,chocolate,-0.7407684503789718,1.7407684503789718
26,crab,39,garlic,-0.7408375264826343,1.7408375264826343
14,candy,37,french fries,-0.7412289814167212,1.7412289814167212
28,date,52,lettuce,-0.741679092637598,1.741679092637598
31,egg tart,96,tomato,-0.7426013527623456,1.7426013527623456
7,bean sprouts,75,pudding,-0.7427941924190482,1.7427941924190482
70,pineapple,81,salad,-0.7428368272715076,1.7428368272715076
73,pork,91,spring onion,-0.7433182196335328,1.7433182196335328
45,ice cream,73,pork,-0.7433523768027046,1.7433523768027046
9,blueberry,10,bread,-0.7434057840305197,1.7434057840305197
48,king oyster mushroom,95,tofu,-0.7434060233759698,1.7434060233759698
11,broccoli,61,orange,-0.7435403075872142,1.7435403075872142
18,celery stick,73,pork,-0.7443932393913273,1.7443932393913273
16,cashew,69,pie,-0.7447701106980071,1.7447701106980071
53,mango,66,peanut,-0.745312084594937,1.745312084594937
20,cherry,21,chicken duck,-0.7456089643940076,1.7456089643940076
21,chicken duck,94,tea,-0.7462323136266609,1.7462323136266609
76,pumpkin,77,rape,-0.7464388348427893,1.7464388348427893
80,rice,86,shiitake,-0.7472858235714406,1.7472858235714406
28,date,57,noodles,-0.747716789975639,1.747716789975639
87,shrimp,97,walnut,-0.7481863743574362,1.7481863743574362
9,blueberry,102,wonton dumplings,-0.7488012886656912,1.7488012886656912
67,pear,91,spring onion,-0.7489514335741094,1.7489514335741094
6,banana,11,broccoli,-0.7491022764425008,1.7491022764425008
16,cashew,44,hanamaki baozi,-0.7499234991722088,1.7499234991722088
24,coffee,44,hanamaki baozi,-0.7501408826095564,1.7501408826095564
69,pie,91,spring onion,-0.7501812002358879,1.7501812002358879
81,salad,95,tofu,-0.750471334186551,1.750471334186551
13,cake,65,peach,-0.750578084250141,1.750578084250141
54,melon,77,rape,-0.7506048886735162,1.7506048886735162
12,cabbage,14,candy,-0.7514518990719421,1.751451899071942
17,cauliflower,71,pizza,-0.7515370394752838,1.7515370394752838
0,almond,25,corn,-0.7515576947289864,1.7515576947289864
22,chocolate,44,hanamaki baozi,-0.751970172529945,1.751970172529945
92,steak,96,tomato,-0.7522674766737945,1.7522674766737945
66,peanut,96,tomato,-0.7522815553227131,1.7522815553227131
67,pear,68,pepper,-0.7523139201062325,1.7523139201062325
59,olives,87,shrimp,-0.7529145037047282,1.7529145037047282
69,pie,96,tomato,-0.7530120831988678,1.7530120831988678
3,asparagus,67,pear,-0.7535875635041682,1.7535875635041682
51,lemon,62,other ingredients,-0.7539081187162822,1.7539081187162822
76,pumpkin,79,red beans,-0.7540214865876917,1.7540214865876917
43,hamburg,78,raspberry,-0.7545461934662165,1.7545461934662165
67,pear,86,shiitake,-0.7549351308516856,1.7549351308516856
16,cashew,26,crab,-0.7551775800410119,1.7551775800410119
30,egg,78,raspberry,-0.7557201199543535,1.7557201199543535
69,pie,98,watermelon,-0.7563217751798694,1.7563217751798694
3,asparagus,63,oyster mushroom,-0.7569623902646434,1.7569623902646434
35,fish,94,tea,-0.7572524201818802,1.7572524201818802
37,french fries,98,watermelon,-0.7580012697358494,1.7580012697358494
39,garlic,44,hanamaki baozi,-0.7580725240206148,1.7580725240206148
38,fried meat,96,tomato,-0.7584470749058623,1.7584470749058623
35,fish,91,spring onion,-0.7587923374416476,1.7587923374416476
40,ginger,60,onion,-0.7588097543895429,1.758809754389543
9,blueberry,73,pork,-0.7588315235156595,1.7588315235156595
48,king oyster mushroom,88,snow peas,-0.7590518705651266,1.7590518705651266
11,broccoli,41,grape,-0.7596557022782267,1.7596557022782267
62,other ingredients,63,oyster mushroom,-0.7597935349379061,1.7597935349379061
7,bean sprouts,55,milk,-0.7626067482579879,1.762606748257988
18,celery stick,28,date,-0.7626564296615173,1.7626564296615173
24,coffee,48,king oyster mushroom,-0.7628932266958839,1.7628932266958839
29,dried cranberries,85,shellfish,-0.7629407064480762,1.7629407064480762
21,chicken duck,91,spring onion,-0.7630833873233511,1.7630833873233511
17,cauliflower,32,eggplant,-0.763120399088943,1.763120399088943
16,cashew,35,fish,-0.7632420287732544,1.7632420287732544
16,cashew,73,pork,-0.7635238173089323,1.7635238173089323
58,okra,61,orange,-0.7636759987337078,1.7636759987337078
12,cabbage,59,olives,-0.76370901097116,1.76370901097116
0,almond,87,shrimp,-0.7640968307110194,1.7640968307110194
13,cake,53,mango,-0.764667093372178,1.764667093372178
30,egg,39,garlic,-0.7649101187619467,1.7649101187619467
34,fig,61,orange,-0.7658894496138222,1.7658894496138222
41,grape,44,hanamaki baozi,-0.7664413839110051,1.7664413839110051
3,asparagus,74,potato,-0.7666216929215539,1.766621692921554
39,garlic,90,soy,-0.7668854849324973,1.7668854849324973
19,cheese butter,44,hanamaki baozi,-0.7673958722462106,1.7673958722462106
23,cilantro mint,87,shrimp,-0.7676856215017203,1.7676856215017203
40,ginger,95,tofu,-0.7678334852760496,1.7678334852760496
11,broccoli,88,snow peas,-0.767970893193969,1.767970893193969
18,celery stick,92,steak,-0.7681595991566925,1.7681595991566925
74,potato,86,shiitake,-0.768256813838615,1.768256813838615
32,eggplant,53,mango,-0.7689302161286506,1.7689302161286506
46,juice,85,shellfish,-0.769840056358938,1.769840056358938
19,cheese butter,37,french fries,-0.7705014566104715,1.7705014566104715
52,lettuce,81,salad,-0.7706325929806375,1.7706325929806375
16,cashew,21,chicken duck,-0.7710517906041003,1.7710517906041003
44,hanamaki baozi,95,tofu,-0.7713971382891807,1.7713971382891807
92,steak,94,tea,-0.77156436617136,1.77156436617136
67,pear,78,raspberry,-0.771570017042865,1.771570017042865
23,cilantro mint,102,wonton dumplings,-0.7717056854239481,1.7717056854239481
12,cabbage,95,tofu,-0.772331113841465,1.772331113841465
7,bean sprouts,94,tea,-0.7728193891054878,1.7728193891054878
32,eggplant,61,orange,-0.7733596291720328,1.7733596291720328
48,king oyster mushroom,91,spring onion,-0.773714242681278,1.773714242681278
19,cheese butter,48,king oyster mushroom,-0.7739365545864527,1.7739365545864527
76,pumpkin,78,raspberry,-0.7748497727791612,1.7748497727791612
48,king oyster mushroom,98,watermelon,-0.7757003687346082,1.7757003687346082
12,cabbage,39,garlic,-0.7760533174533015,1.7760533174533015
60,onion,73,pork,-0.7762770085038035,1.7762770085038035
55,milk,85,shellfish,-0.7764546061671611,1.776454606167161
64,pasta,95,tofu,-0.7767011304976603,1.7767011304976603
8,biscuit,61,orange,-0.7768765031819136,1.7768765031819136
7,bean sprouts,45,ice cream,-0.7772847770132891,1.7772847770132891
52,lettuce,79,red beans,-0.7777165736021874,1.7777165736021874
10,bread,39,garlic,-0.7781165573080502,1.7781165573080502
29,dried cranberries,81,salad,-0.7790731573147545,1.7790731573147545
13,cake,70,pineapple,-0.7805256129862408,1.7805256129862408
8,biscuit,65,peach,-0.7809917416651904,1.7809917416651904
7,bean sprouts,51,lemon,-0.7812716772976098,1.7812716772976098
90,soy,98,watermelon,-0.7814223838902641,1.781422383890264
59,olives,64,pasta,-0.7815173405178952,1.7815173405178952
37,french fries,88,snow peas,-0.7821497844155241,1.782149784415524
70,pineapple,92,steak,-0.7834681860698987,1.7834681860698987
29,dried cranberries,77,rape,-0.7839664587149018,1.7839664587149018
50,lamb,53,mango,-0.7845213728609965,1.7845213728609965
97,walnut,102,wonton dumplings,-0.7847292435467685,1.7847292435467685
29,dried cranberries,73,pork,-0.7849417882211438,1.7849417882211438
66,peanut,74,potato,-0.7856329970160671,1.7856329970160671
24,coffee,35,fish,-0.785675291665326,1.785675291665326
0,almond,90,soy,-0.7859226380182212,1.7859226380182212
81,salad,88,snow peas,-0.7868095328559654,1.7868095328559654
16,cashew,64,pasta,-0.7868637323383652,1.7868637323383652
21,chicken duck,60,onion,-0.7870994959843953,1.7870994959843953
29,dried cranberries,92,steak,-0.7872199178590127,1.7872199178590127
53,mango,58,okra,-0.7873001588942947,1.7873001588942947
62,other ingredients,65,peach,-0.7876631111798948,1.7876631111798948
9,blueberry,87,shrimp,-0.7879387462627514,1.7879387462627514
34,fig,94,tea,-0.7881175321195908,1.7881175321195908
39,garlic,40,ginger,-0.7886469647111631,1.7886469647111631
29,dried cranberries,35,fish,-0.7888870092153784,1.7888870092153784
2,apricot,3,asparagus,-0.7889588599870363,1.7889588599870363
78,raspberry,87,shrimp,-0.7894601957577017,1.7894601957577017
24,coffee,37,french fries,-0.7895058393083363,1.7895058393083363
52,lettuce,69,pie,-0.7895479663569556,1.7895479663569556
35,fish,60,onion,-0.790372462600605,1.790372462600605
21,chicken duck,24,coffee,-0.7904858275213598,1.7904858275213598
48,king oyster mushroom,60,onion,-0.7906296691947814,1.7906296691947814
7,bean sprouts,76,pumpkin,-0.7908015349486215,1.7908015349486215
59,olives,73,pork,-0.7909031724970557,1.7909031724970557
19,cheese butter,77,rape,-0.7910840179562384,1.7910840179562384
13,cake,88,snow peas,-0.7915519419502473,1.7915519419502473
40,ginger,99,white button mushroom,-0.7917685295507269,1.7917685295507269
53,mango,77,rape,-0.7918071626036185,1.7918071626036185
10,bread,16,cashew,-0.7918237980905671,1.7918237980905671
23,cilantro mint,64,pasta,-0.7920458488691928,1.7920458488691928
38,fried meat,59,olives,-0.7921711592467171,1.792171159246717
59,olives,90,soy,-0.7923538900717593,1.7923538900717593
8,biscuit,45,ice cream,-0.7927852313395161,1.792785231339516
51,lemon,85,shellfish,-0.7929258307335765,1.7929258307335765
18,celery stick,50,lamb,-0.7945196249595758,1.7945196249595758
38,fried meat,88,snow peas,-0.7945564707977957,1.7945564707977957
9,blueberry,69,pie,-0.7949444138525585,1.7949444138525585
46,juice,58,okra,-0.7949988326522925,1.7949988326522925
50,lamb,65,peach,-0.7950053386567943,1.7950053386567943
48,king oyster mushroom,59,olives,-0.7952351119865844,1.7952351119865844
23,cilantro mint,40,ginger,-0.7956406353984276,1.7956406353984276
21,chicken duck,29,dried cranberries,-0.7961077267604075,1.7961077267604075
12,cabbage,16,cashew,-0.7963330572273544,1.7963330572273544
50,lamb,70,pineapple,-0.7965795102305646,1.7965795102305646
22,chocolate,102,wonton dumplings,-0.7966238321650483,1.7966238321650483
