class_id_a,class_a,class_id_b,class_b,color_similarity,color_distance
31,egg tart,94,tea,-0.6709249222081763,1.6709249222081763
40,ginger,42,green beans,-0.6721113638035061,1.6721113638035061
23,cilantro mint,64,pasta,-0.6722211920199195,1.6722211920199195
38,fried meat,102,wonton dumplings,-0.6729493392994323,1.6729493392994323
61,orange,81,salad,-0.6730737205300843,1.6730737205300843
3,asparagus,80,rice,-0.67312063144528,1.67312063144528
55,milk,77,rape,-0.673868886418802,1.673868886418802
54,melon,77,rape,-0.6739592518880513,1.6739592518880513
20,cherry,102,wonton dumplings,-0.6756701410417159,1.6756701410417159
14,candy,92,steak,-0.6771285536263307,1.6771285536263307
51,lemon,77,rape,-0.6774082613008214,1.6774082613008214
30,egg,36,french beans,-0.677416668180673,1.677416668180673
11,broccoli,70,pineapple,-0.6780484161453098,1.6780484161453098
11,broccoli,51,lemon,-0.678843961678802,1.678843961678802
10,bread,77,rape,-0.6790346827846165,1.6790346827846165
40,ginger,93,strawberry,-0.6790724014204015,1.6790724014204015
23,cilantro mint,69,pie,-0.6790859866176271,1.679085986617627
22,chocolate,89,soup,-0.6795938939419177,1.6795938939419177
69,pie,86,shiitake,-0.6796596563004651,1.679659656300465
22,chocolate,45,ice cream,-0.6797200702450281,1.6797200702450281
4,avocado,29,dried cranberries,-0.6797677348505848,1.6797677348505848
54,melon,101,wine,-0.6799606110015022,1.6799606110015022
85,shellfish,98,watermelon,-0.6800055314444999,1.6800055314445
46,juice,48,king oyster mushroom,-0.680526311217106,1.680526311217106
23,cilantro mint,39,garlic,-0.6807116390158381,1.680711639015838
7,bean sprouts,26,crab,-0.6811103530476936,1.6811103530476936
68,pepper,75,pudding,-0.6811378232586376,1.6811378232586376
15,carrot,34,fig,-0.6812758732904047,1.6812758732904047
68,pepper,69,pie,-0.6819256851226516,1.6819256851226516
26,crab,81,salad,-0.6822144117992761,1.682214411799276
25,corn,78,raspberry,-0.6825507035948515,1.6825507035948515
23,cilantro mint,80,rice,-0.6828826952621756,1.6828826952621756
46,juice,67,pear,-0.6833321530108487,1.6833321530108487
3,asparagus,19,cheese butter,-0.6839668249336497,1.6839668249336497
3,asparagus,55,milk,-0.6841894924888756,1.6841894924888756
13,cake,75,pudding,-0.6842302886161158,1.6842302886161158
51,lemon,83,sausage,-0.6842836402028136,1.6842836402028136
62,other ingredients,83,sausage,-0.6843582667992454,1.6843582667992454
32,eggplant,61,orange,-0.684664517018367,1.684664517018367
51,lemon,73,pork,-0.685100273027849,1.685100273027849
15,carrot,101,wine,-0.6853636970288759,1.685363697028876
71,pizza,94,tea,-0.6854581161801021,1.685458116180102
51,lemon,59,olives,-0.6854743347692744,1.6854743347692744
80,rice,93,strawberry,-0.6856697683974744,1.6856697683974744
35,fish,86,shiitake,-0.6857289815732726,1.6857289815732726
9,blueberry,15,carrot,-0.6869252592910144,1.6869252592910144
58,okra,69,pie,-0.6872220301068732,1.6872220301068732
30,egg,83,sausage,-0.6872819141176958,1.6872819141176958
11,broccoli,35,fish,-0.6873408899112885,1.6873408899112885
8,biscuit,68,pepper,-0.6878462144507562,1.6878462144507562
11,broccoli,26,crab,-0.6880708990754059,1.6880708990754059
74,potato,93,strawberry,-0.6881673802080743,1.6881673802080743
19,cheese butter,36,french beans,-0.688596975106603,1.688596975106603
49,kiwi,96,tomato,-0.6886232717068057,1.6886232717068057
11,broccoli,75,pudding,-0.6888784975685063,1.6888784975685063
66,peanut,98,watermelon,-0.6889049166743244,1.6889049166743244
70,pineapple,77,rape,-0.6893823611505585,1.6893823611505585
11,broccoli,102,wonton dumplings,-0.6893950341298698,1.6893950341298698
4,avocado,46,juice,-0.6897046283020787,1.6897046283020787
28,date,54,melon,-0.6897497419400371,1.6897497419400371
42,green beans,80,rice,-0.6899083396844146,1.6899083396844146
48,king oyster mushroom,55,milk,-0.6907425952272161,1.6907425952272161
22,chocolate,30,egg,-0.6907642016041562,1.6907642016041562
34,fig,54,melon,-0.6909577000818474,1.6909577000818474
23,cilantro mint,87,shrimp,-0.6914112545861386,1.6914112545861386
20,cherry,35,fish,-0.691476113742822,1.691476113742822
26,crab,66,peanut,-0.69172471999177,1.69172471999177
6,banana,58,okra,-0.6920467312231926,1.6920467312231926
10,bread,68,pepper,-0.6925209853970746,1.6925209853970746
17,cauliflower,86,shiitake,-0.6925573633739845,1.6925573633739845
2,apricot,32,eggplant,-0.6927703545546513,1.6927703545546513
35,fish,58,okra,-0.6928017435445455,1.6928017435445455
17,cauliflower,93,strawberry,-0.6929614297964808,1.6929614297964808
67,pear,90,soy,-0.6936520200382841,1.693652020038284
32,eggplant,56,milkshake,-0.6939502872877314,1.6939502872877314
71,pizza,92,steak,-0.694018134428096,1.694018134428096
22,chocolate,55,milk,-0.6943053027801229,1.694305302780123
58,okra,89,soup,-0.6943236187799775,1.6943236187799775
27,cucumber,96,tomato,-0.6951314772377859,1.695131477237786
71,pizza,88,snow peas,-0.6958288028152679,1.695828802815268
9,blueberry,64,pasta,-0.6959349711336151,1.6959349711336151
6,banana,11,broccoli,-0.6961906366501607,1.6961906366501607
64,pasta,101,wine,-0.6962325314142279,1.696232531414228
11,broccoli,87,shrimp,-0.6965013902561326,1.6965013902561326
81,salad,94,tea,-0.6965367543845364,1.6965367543845364
30,egg,77,rape,-0.6966941495566461,1.696694149556646
0,almond,92,steak,-0.6975292062950993,1.6975292062950993
64,pasta,68,pepper,-0.6976060421706443,1.6976060421706443
22,chocolate,26,crab,-0.6982028173264552,1.6982028173264552
1,apple,82,sauce,-0.6990337645643703,1.6990337645643703
38,fried meat,70,pineapple,-0.6990540120636324,1.6990540120636324
42,green beans,60,onion,-0.6991213156932874,1.6991213156932874
40,ginger,79,red beans,-0.6994357367711106,1.6994357367711106
48,king oyster mushroom,56,milkshake,-0.7003278420410346,1.7003278420410346
16,cashew,82,sauce,-0.700333920893478,1.700333920893478
7,bean sprouts,83,sausage,-0.7006109499596014,1.7006109499596014
46,juice,85,shellfish,-0.7007235552729689,1.700723555272969
6,banana,24,coffee,-0.7010625761603761,1.7010625761603761
32,eggplant,37,french fries,-0.7014673123209585,1.7014673123209585
39,garlic,96,tomato,-0.7018197677557088,1.7018197677557088
85,shellfish,95,tofu,-0.7019712626671213,1.7019712626671213
51,lemon,79,red beans,-0.7022922837681778,1.7022922837681778
41,grape,62,other ingredients,-0.7031661254492869,1.703166125449287
77,rape,102,wonton dumplings,-0.7032141463051347,1.7032141463051347
23,cilantro mint,45,ice cream,-0.7032381513161057,1.7032381513161057
19,cheese butter,92,steak,-0.7033703343510624,1.7033703343510624
26,crab,34,fig,-0.7037094008123397,1.7037094008123397
1,apple,24,coffee,-0.7037572212014527,1.7037572212014527
57,noodles,58,okra,-0.7050997034634501,1.70509970346345
81,salad,88,snow peas,-0.7067433750360985,1.7067433750360985
74,potato,78,raspberry,-0.7069760569451802,1.7069760569451802
45,ice cream,97,walnut,-0.7078630762451259,1.707863076245126
50,lamb,70,pineapple,-0.7086523892838592,1.7086523892838592
59,olives,102,wonton dumplings,-0.7088629614916369,1.7088629614916369
80,rice,86,shiitake,-0.7091803669249304,1.7091803669249304
57,noodles,59,olives,-0.7092004702355394,1.7092004702355394
81,salad,98,watermelon,-0.710316372970045,1.710316372970045
70,pineapple,78,raspberry,-0.7105037093042252,1.7105037093042252
7,bean sprouts,29,dried cranberries,-0.7108650811604689,1.7108650811604689
61,orange,101,wine,-0.7110659694159707,1.7110659694159707
3,asparagus,62,other ingredients,-0.7120165700212078,1.7120165700212078
13,cake,25,corn,-0.7127872812209732,1.7127872812209732
28,date,89,soup,-0.7129424599369907,1.7129424599369907
16,cashew,94,tea,-0.712983478042776,1.712983478042776
89,soup,100,white radish,-0.7130313698573219,1.7130313698573219
58,okra,102,wonton dumplings,-0.7133255452278096,1.7133255452278096
30,egg,86,shiitake,-0.7133709842340406,1.7133709842340406
40,ginger,59,olives,-0.7136465331552557,1.7136465331552557
7,bean sprouts,98,watermelon,-0.7137724321806362,1.7137724321806362
41,grape,64,pasta,-0.7140897372379316,1.7140897372379316
70,pineapple,79,red beans,-0.7142133765188654,1.7142133765188654
57,noodles,77,rape,-0.7142808140088222,1.7142808140088222
22,chocolate,25,corn,-0.7142953828284604,1.7142953828284604
36,french beans,45,ice cream,-0.7153492344327104,1.7153492344327104
50,lamb,57,noodles,-0.7156763513109299,1.7156763513109299
16,cashew,59,olives,-0.7161217210491682,1.7161217210491682
6,banana,86,shiitake,-0.7162617952060515,1.7162617952060515
14,candy,63,oyster mushroom,-0.7169850010097902,1.7169850010097902
87,shrimp,101,wine,-0.7170221354675008,1.7170221354675008
26,crab,91,spring onion,-0.7176786526912786,1.7176786526912786
11,broccoli,30,egg,-0.7180529696867737,1.7180529696867737
85,shellfish,96,tomato,-0.7186843795320819,1.7186843795320819
53,mango,101,wine,-0.718941468239461,1.718941468239461
9,blueberry,54,melon,-0.7197272075573833,1.7197272075573833
19,cheese butter,41,grape,-0.7198493583928915,1.7198493583928915
22,chocolate,56,milkshake,-0.7205410800298018,1.7205410800298018
10,bread,93,strawberry,-0.7209699647871837,1.7209699647871837
46,juice,81,salad,-0.7211385715456597,1.7211385715456597
11,broccoli,17,cauliflower,-0.7216239140185712,1.7216239140185712
13,cake,94,tea,-0.7216853367667069,1.7216853367667069
77,rape,87,shrimp,-0.7217191206233793,1.7217191206233793
71,pizza,90,soy,-0.7222966547480518,1.7222966547480518
19,cheese butter,59,olives,-0.7223527479154219,1.722352747915422
16,cashew,88,snow peas,-0.7223625137101908,1.7223625137101908
30,egg,73,pork,-0.7241777305176886,1.7241777305176886
22,chocolate,35,fish,-0.7245543574991509,1.7245543574991509
41,grape,102,wonton dumplings,-0.7247154009855026,1.7247154009855026
25,corn,34,fig,-0.7249579353954756,1.7249579353954756
22,chocolate,69,pie,-0.7251861596720293,1.7251861596720293
19,cheese butter,93,strawberry,-0.725332521124932,1.725332521124932
23,cilantro mint,40,ginger,-0.7259207027664889,1.725920702766489
37,french fries,85,shellfish,-0.7261146792542641,1.726114679254264
34,fig,90,soy,-0.7262102339867806,1.7262102339867806
12,cabbage,96,tomato,-0.7264303616514629,1.726430361651463
32,eggplant,70,pineapple,-0.7264330645087269,1.726433064508727
39,garlic,68,pepper,-0.7264839149172939,1.726483914917294
18,celery stick,93,strawberry,-0.7265670095721801,1.7265670095721801
3,asparagus,6,banana,-0.72698319929022,1.72698319929022
16,cashew,73,pork,-0.7273086111373308,1.7273086111373308
45,ice cream,77,rape,-0.7276828663113704,1.7276828663113704
61,orange,85,shellfish,-0.7284780798911648,1.7284780798911648
10,bread,28,date,-0.728987290002264,1.728987290002264
28,date,69,pie,-0.7297989969227494,1.7297989969227494
82,sauce,85,shellfish,-0.730188128660799,1.730188128660799
62,other ingredients,77,rape,-0.7304467318763699,1.7304467318763699
1,apple,88,snow peas,-0.7308089195994782,1.7308089195994782
28,date,102,wonton dumplings,-0.7308138773371537,1.7308138773371537
0,almond,24,coffee,-0.7310081572027207,1.7310081572027207
20,cherry,87,shrimp,-0.7313925593057939,1.731392559305794
59,olives,70,pineapple,-0.731647133537159,1.731647133537159
19,cheese butter,23,cilantro mint,-0.7322359897418969,1.7322359897418969
17,cauliflower,77,rape,-0.7324303507646721,1.7324303507646721
27,cucumber,89,soup,-0.7324616572247709,1.7324616572247709
19,cheese butter,78,raspberry,-0.7342406719508463,1.7342406719508463
34,fig,82,sauce,-0.7343938741501126,1.7343938741501126
2,apricot,13,cake,-0.7346062367585762,1.7346062367585762
11,broccoli,54,melon,-0.7350699855064604,1.7350699855064604
1,apple,90,soy,-0.7356121899903738,1.7356121899903738
3,asparagus,40,ginger,-0.7356957902034043,1.7356957902034043
88,snow peas,100,white radish,-0.735957357890419,1.735957357890419
23,cilantro mint,62,other ingredients,-0.7362470308422724,1.7362470308422724
15,carrot,100,white radish,-0.7368688761466227,1.7368688761466227
16,cashew,83,sausage,-0.7371822286150931,1.737182228615093
20,cherry,57,noodles,-0.7377327959589053,1.7377327959589053
36,french beans,40,ginger,-0.7380168666268436,1.7380168666268436
50,lamb,61,orange,-0.7382012166705487,1.7382012166705487
23,cilantro mint,35,fish,-0.7382324556737307,1.7382324556737307
11,broccoli,45,ice cream,-0.7387680240965988,1.7387680240965988
29,dried cranberries,39,garlic,-0.7390557638112305,1.7390557638112305
16,cashew,90,soy,-0.7392009036429359,1.739200903642936
37,french fries,59,olives,-0.7402595133080196,1.7402595133080196
13,cake,90,soy,-0.7406390715339946,1.7406390715339946
55,milk,97,walnut,-0.7406962403882491,1.740696240388249
1,apple,43,hamburg,-0.7408940682139642,1.7408940682139642
53,mango,86,shiitake,-0.7412518891490296,1.7412518891490296
10,bread,59,olives,-0.7415864767938452,1.7415864767938452
29,dried cranberries,71,pizza,-0.7418464423044111,1.741846442304411
79,red beans,89,soup,-0.7418598178996922,1.7418598178996922
62,other ingredients,94,tea,-0.7437794404618621,1.743779440461862
66,peanut,89,soup,-0.7443474193974178,1.7443474193974178
77,rape,80,rice,-0.7462735731765016,1.7462735731765016
32,eggplant,53,mango,-0.7468037568346508,1.7468037568346508
62,other ingredients,73,pork,-0.7476163317503495,1.7476163317503495
17,cauliflower,32,eggplant,-0.7481887901401214,1.7481887901401214
53,mango,81,salad,-0.7483575769076318,1.7483575769076318
2,apricot,7,bean sprouts,-0.7486006990379761,1.748600699037976
9,blueberry,25,corn,-0.7489015433278654,1.7489015433278654
93,strawberry,102,wonton dumplings,-0.7490976615273879,1.7490976615273879
0,almond,29,dried cranberries,-0.7498449539683889,1.749844953968389
3,asparagus,45,ice cream,-0.750000783975334,1.750000783975334
68,pepper,102,wonton dumplings,-0.7508061254672052,1.7508061254672052
25,corn,81,salad,-0.7509424790995556,1.7509424790995556
13,cake,82,sauce,-0.7510214137329867,1.7510214137329867
9,blueberry,10,bread,-0.7510580949267833,1.7510580949267833
3,asparagus,39,garlic,-0.7513717334389687,1.7513717334389687
28,date,64,pasta,-0.7518956952544968,1.7518956952544968
11,broccoli,74,potato,-0.7520721471758005,1.7520721471758005
46,juice,58,okra,-0.7521030631742154,1.7521030631742154
62,other ingredients,90,soy,-0.7526841036787828,1.7526841036787828
57,noodles,86,shiitake,-0.7527304529660264,1.7527304529660264
25,corn,101,wine,-0.7531604121924267,1.7531604121924267
6,banana,36,french beans,-0.753161628220089,1.753161628220089
11,broccoli,80,rice,-0.7532141738658398,1.7532141738658398
66,peanut,82,sauce,-0.7534303444776076,1.7534303444776076
40,ginger,73,pork,-0.753608523067623,1.753608523067623
9,blueberry,53,mango,-0.7540866033760558,1.7540866033760558
95,tofu,101,wine,-0.7543189027273973,1.7543189027273973
8,biscuit,59,olives,-0.7549871321963266,1.7549871321963266
14,candy,43,hamburg,-0.7551253022472713,1.7551253022472713
42,green beans,45,ice cream,-0.755558953504234,1.755558953504234
50,lamb,74,potato,-0.7560212456624433,1.7560212456624433
20,cherry,69,pie,-0.7560579927131659,1.7560579927131659
7,bean sprouts,96,tomato,-0.7573567810823836,1.7573567810823836
61,orange,86,shiitake,-0.7577533117054398,1.7577533117054398
11,broccoli,64,pasta,-0.7580630112938154,1.7580630112938154
39,garlic,73,pork,-0.758845055685494,1.758845055685494
6,banana,29,dried cranberries,-0.7591128445533974,1.7591128445533974
36,french beans,39,garlic,-0.7593599761419596,1.7593599761419596
13,cake,88,snow peas,-0.7604404039343304,1.7604404039343304
74,potato,77,rape,-0.7606373183088684,1.7606373183088684
9,blueberry,61,orange,-0.7627486037566316,1.7627486037566316
85,shellfish,90,soy,-0.7640060313166419,1.764006031316642
29,dried cranberries,67,pear,-0.764249992074441,1.764249992074441
45,ice cream,48,king oyster mushroom,-0.7643605569437144,1.7643605569437144
71,pizza,82,sauce,-0.7646278647322577,1.7646278647322577
40,ginger,41,grape,-0.765047358888544,1.765047358888544
34,fig,63,oyster mushroom,-0.7651119084998723,1.7651119084998723
40,ginger,83,sausage,-0.7657067051367656,1.7657067051367656
86,shiitake,89,soup,-0.7659957761246021,1.7659957761246021
59,olives,87,shrimp,-0.7668080899558103,1.7668080899558103
38,fried meat,39,garlic,-0.767889157484908,1.767889157484908
70,pineapple,92,steak,-0.7679303074606465,1.7679303074606465
66,peanut,94,tea,-0.7680077446708928,1.7680077446708928
6,banana,23,cilantro mint,-0.7683035867188135,1.7683035867188135
40,ginger,77,rape,-0.7690173585679372,1.7690173585679372
54,melon,78,raspberry,-0.7695466961592246,1.7695466961592246
45,ice cream,79,red beans,-0.7695707655817658,1.7695707655817658
27,cucumber,94,tea,-0.7710203312380703,1.7710203312380703
8,biscuit,78,raspberry,-0.771318242895147,1.771318242895147
15,carrot,81,salad,-0.7719249209477099,1.77192492094771
22,chocolate,51,lemon,-0.7720053820016752,1.7720053820016752
32,eggplant,80,rice,-0.7721079865826974,1.7721079865826974
38,fried meat,80,rice,-0.7727113151199911,1.7727113151199911
22,chocolate,80,rice,-0.7735393904609849,1.7735393904609849
54,melon,85,shellfish,-0.7754776149213516,1.7754776149213516
59,olives,62,other ingredients,-0.7757469716521648,1.7757469716521648
50,lamb,102,wonton dumplings,-0.7758707999064727,1.7758707999064727
38,fried meat,60,onion,-0.7772491424002008,1.7772491424002008
17,cauliflower,38,fried meat,-0.7780411189541141,1.778041118954114
6,banana,68,pepper,-0.7787300319284909,1.7787300319284909
32,eggplant,46,juice,-0.7790167282040974,1.7790167282040974
69,pie,77,rape,-0.7792657335931625,1.7792657335931625
41,grape,87,shrimp,-0.779429199018757,1.779429199018757
45,ice cream,58,okra,-0.7800496519869722,1.7800496519869722
17,cauliflower,22,chocolate,-0.780185298934986,1.780185298934986
54,melon,58,okra,-0.7815490240884131,1.781549024088413
36,french beans,62,other ingredients,-0.7817165367296548,1.7817165367296548
43,hamburg,71,pizza,-0.7817240160865162,1.7817240160865162
21,chicken duck,100,white radish,-0.7821601843344566,1.7821601843344566
13,cake,46,juice,-0.7827393044888606,1.7827393044888606
